Id,Label,timeset,name,institute,department,year,title,reference,componentnumber
21666,余学斌,,余学斌,FUDAN UNIVERSITY,工程与材料科学部,2016,JQ,7.484368643,
21665,虞先濬,,虞先濬,FUDAN UNIVERSITY,科技创新领军人才,2017,JQ,7.5416831,
21664,袁林旺,,袁林旺,NANJING NORMAL UNIVERSITY,地球科学部,2016,JQ,4.49980967,
21663,詹良通,,詹良通,ZHEJIANG UNIVERSITY,科技创新领军人才,2017,JQ,5.693732139,
21662,詹梅,,詹梅,NORTHWESTERN POLYTECHNICAL UNIVERSITY,工程与材料科学部,2012,JQ,7.946617563,
21661,詹乃军,,詹乃军,CHINESE ACADEMY OF SCIENCES,信息科学部,2016,JQ,5.85220248,
21660,张雷,,张雷,CHINESE ACADEMY OF SCIENCES,化学科学部,2014,JQ,9.546098068,
21659,张亚雷,,张亚雷,TONGJI UNIVERSITY,科技创新领军人才,2012,JQ,7.851661178,
21658,张拥军,,张拥军,NANKAI UNIVERSITY,工程与材料科学部,2016,JQ,8.001355026,
21657,张智红,,张智红,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,医学科学部,2016,JQ,7.003974137,
21656,赵亮,,赵亮,CHINESE ACADEMY OF SCIENCES,化学科学部,2018,JQ,8.595264727,
21655,周斌,,周斌,CHINESE ACADEMY OF SCIENCES,数理科学部,2018,JQ,8.994544758,
21654,周鹏,,周鹏,NANJING UNIVERSITY OF AERONAUTICS AND ASTRONAUTICS,医学科学部,2018,JQ,5.476463552,
21653,周欣,,周欣,CHINESE ACADEMY OF SCIENCES,医学科学部,2016,JQ,5.92157842,
21652,朱朝东,,朱朝东,CHINESE ACADEMY OF SCIENCES,生命科学部,2016,JQ,6.945051064,
21651,朱楚洪,,朱楚洪,THIRD MILITARY MEDICAL UNIVERSITY,生命科学部,2016,JQ,5.564520407,
21650,艾庆辉,,艾庆辉,OCEAN UNIVERSITY OF CHINA,科技创新领军人才,2017,JQ,8.314097335,
21649,宝音贺西,,宝音贺西,TSINGHUA UNIVERSITY,数理科学部,2015,JQ,6.704414355,
21648,蔡阳健,,蔡阳健,SOOCHOW UNIVERSITY,数理科学部,2015,JQ,7.080867897,
21647,巢晖,,巢晖,SUN YAT-SEN UNIVERSITY,化学科学部,2015,JQ,8.04334217,
21646,陈春城,,陈春城,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,JQ,8.665957965,
21645,陈诗一,,陈诗一,FUDAN UNIVERSITY,管理科学部,2015,JQ,7.889459149,
21644,陈文光,,陈文光,TSINGHUA UNIVERSITY,信息科学部,2015,JQ,7.037905963,
21643,陈志强,,陈志强,TSINGHUA UNIVERSITY,科技创新领军人才,2016,JQ,7.288244401,
21642,楚霞,,楚霞,HUNAN UNIVERSITY,化学科学部,2015,JQ,7.736743682,
21641,丁进良,,丁进良,NORTHEASTERN UNIVERSITY,信息科学部,2015,JQ,6.366470448,
21640,杜卫国,,杜卫国,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,JQ,6.059123196,
21639,杜岩,,杜岩,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,8.158802491,
21638,段炼,,段炼,TSINGHUA UNIVERSITY,工程与材料科学部,2015,JQ,8.011686729,
21637,段晚锁,,段晚锁,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,6.222576268,
21636,范一中,,范一中,CHINESE ACADEMY OF SCIENCES,数理科学部,2015,JQ,7.413367336,
21635,冯志勇,,冯志勇,BEIJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,科技创新领军人才,2017,JQ,6.70073111,
21634,傅旭东,,傅旭东,TSINGHUA UNIVERSITY,工程与材料科学部,2015,JQ,5.572154032,
21633,高成江,,高成江,SHANDONG UNIVERSITY,医学科学部,2015,JQ,7.739359203,
21632,古英,,古英,PEKING UNIVERSITY,数理科学部,2015,JQ,5.093750201,
21631,管海兵,,管海兵,SHANGHAI JIAO TONG UNIVERSITY,科技创新领军人才,2016,JQ,7.801800402,
21630,郭建春,,郭建春,SOUTHWEST PETROLEUM UNIVERSITY,科技创新领军人才,2016,JQ,6.120297419,
21629,何茂刚,,何茂刚,XI'AN JIAOTONG UNIVERSITY,工程与材料科学部,2015,JQ,6.284134161,
21628,何源,,何源,CHINESE ACADEMY OF SCIENCES,信息科学部,2014,JQ,5.365976015,
21627,何正友,,何正友,SOUTHWEST JIAOTONG UNIVERSITY,科技创新领军人才,2016,JQ,7.516977225,
21626,贺超英,,贺超英,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,JQ,5.736572297,
21625,洪春雁,,洪春雁,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,化学科学部,2015,JQ,7.711996507,
21624,胡修棉,,胡修棉,NANJING UNIVERSITY,科技创新领军人才,2017,JQ,6.683360946,
21623,黄伟新,,黄伟新,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,科技创新领军人才,2017,JQ,8.706986763,
21622,霍宝锋,,霍宝锋,ZHEJIANG UNIVERSITY,管理科学部,2015,JQ,7.535296702,0
21621,姜卫平,,姜卫平,WUHAN UNIVERSITY,科技创新领军人才,2017,JQ,6.107022888,
21620,金仲和,,金仲和,ZHEJIANG UNIVERSITY,信息科学部,2015,JQ,6.935370446,
21619,居胜红,,居胜红,SOUTHEAST UNIVERSITY,医学科学部,2015,JQ,6.366470448,
21618,兰恒星,,兰恒星,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,7.35372233,
21617,黎胜红,,黎胜红,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.938284484,
21616,李澄宇,,李澄宇,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.380122537,
21615,李国红,,李国红,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.810758117,
21614,李建春,,李建春,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.102558595,
21613,李竞,,李竞,CHINESE ACADEMY OF SCIENCES,数理科学部,2015,JQ,8.886409167,
21612,李秦川,,李秦川,ZHEJIANG SCI-TECH UNIVERSITY,科技创新领军人才,2017,JQ,4.672828834,
21611,李润伟,,李润伟,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,7.777373603,
21610,李伟华,,李伟华,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.661997559,
21609,李永乐,,李永乐,SOUTHWEST JIAOTONG UNIVERSITY,科技创新领军人才,2017,JQ,6.192362489,
21608,梁尔源,,梁尔源,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.281385664,
21607,林道辉,,林道辉,ZHEJIANG UNIVERSITY,化学科学部,2015,JQ,8.151333338,
21606,刘宏伟,,刘宏伟,XIDIAN UNIVERSITY,科技创新领军人才,2017,JQ,7.80832305,
21605,刘鸿,,刘鸿,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,JQ,7.146772179,
21604,刘华锋,,刘华锋,ZHEJIANG UNIVERSITY,信息科学部,2015,JQ,6.871091295,
21603,刘江来,,刘江来,SHANGHAI JIAO TONG UNIVERSITY,数理科学部,2015,JQ,7.317876199,
21602,刘俊岭,,刘俊岭,SHANGHAI JIAO TONG UNIVERSITY,医学科学部,2015,JQ,6.204557763,
21601,刘雷,,刘雷,CHINESE ACADEMY OF SCIENCES,化学科学部,2013,JQ,9.406153836,
21600,刘世元,,刘世元,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,科技创新领军人才,2017,JQ,6.327936784,
21599,刘宣勇,,刘宣勇,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,8.438366411,
21598,刘雪明,,刘雪明,CHINESE ACADEMY OF SCIENCES,信息科学部,2015,JQ,7.349230825,
21597,路江涌,,路江涌,PEKING UNIVERSITY,管理科学部,2015,JQ,7.950502435,
21596,罗均,,罗均,SHANGHAI UNIVERSITY,信息科学部,2015,JQ,6.517671273,
21595,马忠华,,马忠华,ZHEJIANG UNIVERSITY,科技创新领军人才,2016,JQ,7.366445148,
21594,门永锋,,门永锋,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,7.086737935,
21593,潘安练,,潘安练,HUNAN UNIVERSITY,科技创新领军人才,2017,JQ,8.028129059,
21592,裴丽,,裴丽,BEIJING JIAOTONG UNIVERSITY,信息科学部,2015,JQ,5.926926026,
21591,裴韬,,裴韬,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,6.525029658,
21590,强志民,,强志民,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2015,JQ,7.823245691,
21589,秦高梧,,秦高梧,NORTHEASTERN UNIVERSITY,科技创新领军人才,2016,JQ,6.920671504,
21588,阮新波,,阮新波,NANJING UNIVERSITY OF AERONAUTICS AND ASTRONAUTICS,科技创新领军人才,2016,JQ,8.247743887,
21587,史志华,,史志华,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,7.080867897,
21586,宋云涛,,宋云涛,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,6.453624999,
21585,苏海佳,,苏海佳,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,教学名师领军人才,2017,JQ,7.19518732,
21584,孙斌勇,,孙斌勇,CHINESE ACADEMY OF SCIENCES,数理科学部,2012,JQ,5.513428746,
21583,孙立涛,,孙立涛,SOUTHEAST UNIVERSITY,科技创新领军人才,2017,JQ,9.224539091,
21582,孙文昌,,孙文昌,NANKAI UNIVERSITY,数理科学部,2015,JQ,6.535241271,
21581,孙有斌,,孙有斌,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.862112212,
21580,孙玉文,,孙玉文,DALIAN UNIVERSITY OF TECHNOLOGY,科技创新领军人才,2017,JQ,6.920671504,
21579,他得安,,他得安,FUDAN UNIVERSITY,数理科学部,2015,JQ,5.616771098,
21578,唐金魁,,唐金魁,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.837554361,
21577,田军,,田军,TONGJI UNIVERSITY,地球科学部,2015,JQ,6.843749949,
21576,田明,,田明,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,工程与材料科学部,2015,JQ,8.212568398,
21575,万贤纲,,万贤纲,NANJING UNIVERSITY,数理科学部,2015,JQ,8.320204598,
21574,王灿,,王灿,TSINGHUA UNIVERSITY,管理科学部,2015,JQ,7.580189418,
21573,王春江,,王春江,WUHAN UNIVERSITY,化学科学部,2015,JQ,7.180069874,
21572,王风平,,王风平,SHANGHAI JIAO TONG UNIVERSITY,地球科学部,2015,JQ,7.255591274,
21571,王刚锋,,王刚锋,XI'AN JIAOTONG UNIVERSITY,数理科学部,2015,JQ,7.21964204,
21570,王汉生,,王汉生,PEKING UNIVERSITY,数理科学部,2015,JQ,7.75319427,
21569,王宏达,,王宏达,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.159291905,
21568,王厚杰,,王厚杰,OCEAN UNIVERSITY OF CHINA,地球科学部,2015,JQ,7.206377291,
21567,王佳伟,,王佳伟,CHINESE ACADEMY OF SCIENCES,生命科学部,2012,JQ,8.806274285,
21566,王金兰,,王金兰,SOUTHEAST UNIVERSITY,化学科学部,2015,JQ,8.057060682,0
21565,王靖岱,,王靖岱,ZHEJIANG UNIVERSITY,科技创新领军人才,2017,JQ,7.545918151,
21564,王开存,,王开存,BEIJING NORMAL UNIVERSITY,地球科学部,2015,JQ,8.417593826,
21563,王凌,,王凌,TSINGHUA UNIVERSITY,信息科学部,2015,JQ,8.387767644,
21562,王天友,,王天友,TIANJIN UNIVERSITY,科技创新领军人才,2016,JQ,6.558197803,
21561,王同敏,,王同敏,DALIAN UNIVERSITY OF TECHNOLOGY,科技创新领军人才,2017,JQ,7.808729307,
21560,王喜龙,,王喜龙,PEKING UNIVERSITY,地球科学部,2015,JQ,7.935587386,
21559,吴传德,,吴传德,ZHEJIANG UNIVERSITY,化学科学部,2015,JQ,7.704361168,
21558,吴恒安,,吴恒安,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,科技创新领军人才,2017,JQ,7.960672608,
21557,吴建军,,吴建军,BEIJING JIAOTONG UNIVERSITY,管理科学部,2015,JQ,6.436150368,
21556,武海军,,武海军,NANJING UNIVERSITY,数理科学部,2015,JQ,6.098074282,
21555,夏昆,,夏昆,CENTRAL SOUTH UNIVERSITY,医学科学部,2015,JQ,8.791638037,
21554,肖睿,,肖睿,SOUTHEAST UNIVERSITY,科技创新领军人才,2016,JQ,8.534050308,
21553,谢冰,,谢冰,PEKING UNIVERSITY,信息科学部,2015,JQ,6.576469569,
21552,熊立华,,熊立华,WUHAN UNIVERSITY,科技创新领军人才,2017,JQ,7.707961532,
21551,徐莉梅,,徐莉梅,PEKING UNIVERSITY,数理科学部,2015,JQ,7.055312843,
21550,徐文东,,徐文东,FUDAN UNIVERSITY,科技创新领军人才,2017,JQ,5.564520407,
21549,徐永镇,,徐永镇,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,JQ,5.298317367,
21548,薛晨阳,,薛晨阳,NORTH UNIVERSITY OF CHINA,信息科学部,2015,JQ,7.464509835,
21547,杨清武,,杨清武,THIRD MILITARY MEDICAL UNIVERSITY,科技创新领军人才,2017,JQ,7.690286021,
21546,杨清正,,杨清正,BEIJING NORMAL UNIVERSITY,化学科学部,2012,JQ,8.266421473,
21545,杨全红,,杨全红,TIANJIN UNIVERSITY,科技创新领军人才,2017,JQ,8.848509301,
21544,杨岳衡,,杨岳衡,CHINESE ACADEMY OF SCIENCES,地球科学部,2015,JQ,8.441175705,
21543,姚槐应,,姚槐应,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.330405212,
21542,易凡,,易凡,SHANDONG UNIVERSITY,医学科学部,2015,JQ,7.220373837,
21541,应浩,,应浩,CHINESE ACADEMY OF SCIENCES,生命科学部,2015,JQ,6.937314081,
21540,余宏杰,,余宏杰,FUDAN UNIVERSITY,科技创新领军人才,2016,JQ,8.754160749,
21539,张浩力,,张浩力,LANZHOU UNIVERSITY,科技创新领军人才,2017,JQ,8.300776961,
21538,张华凤,,张华凤,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,医学科学部,2015,JQ,8.30474227,0
21537,张建玲,,张建玲,CHINESE ACADEMY OF SCIENCES,化学科学部,2015,JQ,7.996317232,
21536,张民,,张民,SOOCHOW UNIVERSITY,信息科学部,2015,JQ,7.499976541,
21535,张望清,,张望清,NANKAI UNIVERSITY,化学科学部,2015,JQ,7.224753406,
21534,张文科,,张文科,JILIN UNIVERSITY,科技创新领军人才,2017,JQ,6.261491684,
21533,张新鹏,,张新鹏,SHANGHAI UNIVERSITY,信息科学部,2015,JQ,7.806289289,
21532,张勇东,,张勇东,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.938445551,
21531,张志军,,张志军,TSINGHUA UNIVERSITY,信息科学部,2015,JQ,7.416378479,
21530,赵斌,,赵斌,NANKAI UNIVERSITY,生命科学部,2014,JQ,8.994544758,
21529,周家国,,周家国,SUN YAT-SEN UNIVERSITY,医学科学部,2015,JQ,6.629363253,
21528,周善贵,,周善贵,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.69950034,
21527,朱锦涛,,朱锦涛,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,工程与材料科学部,2015,JQ,6.858565035,
21526,安太成,,安太成,GUANGDONG UNIVERSITY OF TECHNOLOGY,地球科学部,2014,JQ,8.750049422,
21525,白博峰,,白博峰,XI'AN JIAOTONG UNIVERSITY,科技创新领军人才,2017,JQ,6.802394763,
21524,白承铭,,白承铭,NANKAI UNIVERSITY,科技创新领军人才,2017,JQ,5.609471795,
21523,暴宁钟,,暴宁钟,NANJING UNIVERSITY OF TECHNOLOGY,科技创新领军人才,2017,JQ,8.01301211,
21522,曹彬,,曹彬,CAPITAL MEDICAL UNIVERSITY,医学科学部,2014,JQ,8.848222068,
21521,曹宏斌,,曹宏斌,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2012,JQ,7.514254653,
21520,曹先彬,,曹先彬,BEIHANG UNIVERSITY,科技创新领军人才,2016,JQ,6.642486801,
21519,陈宝梁,,陈宝梁,ZHEJIANG UNIVERSITY,科技创新领军人才,2017,JQ,9.068661594,
21518,陈发棣,,陈发棣,NANJING AGRICULTURAL UNIVERSITY,科技创新领军人才,2017,JQ,7.849713758,
21517,陈景东,,陈景东,NORTHWESTERN POLYTECHNICAL UNIVERSITY,信息科学部,2014,JQ,7.118016204,
21516,陈靖,,陈靖,TSINGHUA UNIVERSITY,工程与材料科学部,2014,JQ,6.776506992,
21515,陈义旺,,陈义旺,NANCHANG UNIVERSITY,科技创新领军人才,2016,JQ,7.906547232,
21514,陈银广,,陈银广,TONGJI UNIVERSITY,科技创新领军人才,2016,JQ,8.346879254,
21513,陈宇翱,,陈宇翱,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,数理科学部,2014,JQ,7.702556113,
21512,陈玉宇,,陈玉宇,PEKING UNIVERSITY,管理科学部,2014,JQ,7.286876412,
21511,程学旗,,程学旗,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,8.159088655,
21510,党智敏,,党智敏,TSINGHUA UNIVERSITY,工程与材料科学部,2014,JQ,8.283241441,
21509,邓春晖,,邓春晖,FUDAN UNIVERSITY,化学科学部,2014,JQ,8.605753368,
21508,邓旭亮,,邓旭亮,PEKING UNIVERSITY,科技创新领军人才,2016,JQ,7.729295674,
21507,邓兆祥,,邓兆祥,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,化学科学部,2014,JQ,8.365206834,
21506,丁航,,丁航,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,数理科学部,2014,JQ,4.795790546,
21505,段海滨,,段海滨,BEIHANG UNIVERSITY,科技创新领军人才,2017,JQ,7.379008128,
21504,段留生,,段留生,CHINA AGRICULTURAL UNIVERSITY,科技创新领军人才,2016,JQ,7.693937326,
21503,范同祥,,范同祥,SHANGHAI JIAO TONG UNIVERSITY,科技创新领军人才,2017,JQ,7.846980982,
21502,封伟,,封伟,TIANJIN UNIVERSITY,工程与材料科学部,2014,JQ,8.368461138,
21501,冯耀宇,,冯耀宇,EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,生命科学部,2014,JQ,7.238496841,
21500,高亮,,高亮,CHINESE ACADEMY OF SCIENCES,数理科学部,2014,JQ,8.211211362,
21499,郭洪波,,郭洪波,BEIHANG UNIVERSITY,科技创新领军人才,2017,JQ,7.758333467,
21498,贺灿飞,,贺灿飞,PEKING UNIVERSITY,地球科学部,2014,JQ,6.411818268,
21497,贺怀宇,,贺怀宇,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,6.81563999,
21496,黄刚,,黄刚,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,8.158229917,0
21495,黄华,,黄华,BEIJING INSTITUTE OF TECHNOLOGY,信息科学部,2014,JQ,6.620073207,
21494,黄铁军,,黄铁军,PEKING UNIVERSITY,信息科学部,2014,JQ,7.8671055,
21493,纪红兵,,纪红兵,SUN YAT-SEN UNIVERSITY,科技创新领军人才,2017,JQ,7.646353722,
21492,蒋晨,,蒋晨,FUDAN UNIVERSITY,医学科学部,2014,JQ,7.438971592,
21491,景传勇,,景传勇,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.390798522,
21490,居冰峰,,居冰峰,ZHEJIANG UNIVERSITY,工程与材料科学部,2014,JQ,5.866468057,
21489,鞠建华,,鞠建华,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,7.532088144,
21488,亢战,,亢战,DALIAN UNIVERSITY OF TECHNOLOGY,数理科学部,2014,JQ,8.238801166,
21487,李春,,李春,BEIJING INSTITUTE OF TECHNOLOGY,信息科学部,2015,JQ,6.444131257,
21486,李翔,,李翔,FUDAN UNIVERSITY,信息科学部,2014,JQ,8.90666441,
21485,李永庆,,李永庆,CHINESE ACADEMY OF SCIENCES,信息科学部,2014,JQ,5.97126184,
21484,李云海,,李云海,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.17930797,
21483,林双君,,林双君,SHANGHAI JIAO TONG UNIVERSITY,生命科学部,2014,JQ,5.429345629,
21482,刘彬,,刘彬,TSINGHUA UNIVERSITY,数理科学部,2014,JQ,8.530109417,
21481,刘继峰,,刘继峰,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.118097198,
21480,刘建胜,,刘建胜,CHINESE ACADEMY OF SCIENCES,数理科学部,2014,JQ,6.177944114,
21479,刘江,,刘江,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,6.752270376,0
21478,刘善荣,,刘善荣,SECOND MILITARY MEDICAL UNIVERSITY,科技创新领军人才,2017,JQ,6.376726948,
21477,刘思金,,刘思金,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.194436851,
21476,刘辛军,,刘辛军,TSINGHUA UNIVERSITY,科技创新领军人才,2016,JQ,7.9683195,
21475,刘学军,,刘学军,CHINA AGRICULTURAL UNIVERSITY,科技创新领军人才,2016,JQ,8.005700679,
21474,刘勇勤,,刘勇勤,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,6.466144724,0
21473,刘战强,,刘战强,SHANDONG UNIVERSITY,工程与材料科学部,2014,JQ,6.7310181,
21472,鲁仁全,,鲁仁全,HANGZHOU DIANZI UNIVERSITY,信息科学部,2014,JQ,7.62900389,
21471,陆现彩,,陆现彩,NANJING UNIVERSITY,地球科学部,2014,JQ,6.371611847,
21470,马春红,,马春红,SHANDONG UNIVERSITY,科技创新领军人才,2016,JQ,7.139660336,
21469,麦海强,,麦海强,SUN YAT-SEN UNIVERSITY,医学科学部,2014,JQ,7.340186835,
21468,麦立强,,麦立强,WUHAN UNIVERSITY OF TECHNOLOGY,科技创新领军人才,2016,JQ,9.179468708,
21467,孟智勇,,孟智勇,PEKING UNIVERSITY,地球科学部,2014,JQ,6.17586727,
21466,苗龙,,苗龙,CHINESE ACADEMY OF SCIENCES,生命科学部,2014,JQ,6.261491684,
21465,明平兵,,明平兵,CHINESE ACADEMY OF SCIENCES,数理科学部,2014,JQ,7.042286172,
21464,潘世烈,,潘世烈,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2016,JQ,7.118826249,
21463,彭新华,,彭新华,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,地球科学部,2017,JQ,7.06646697,
21462,彭新华,,彭新华,CHINESE ACADEMY OF SCIENCES,地球科学部,2017,JQ,7.701652363,
21461,祁海,,祁海,TSINGHUA UNIVERSITY,科技创新领军人才,2016,JQ,8.843470782,
21460,申卫军,,申卫军,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.794586581,
21459,施俊琦,,施俊琦,SUN YAT-SEN UNIVERSITY,管理科学部,2014,JQ,7.726653665,0
21458,宋任涛,,宋任涛,SHANGHAI UNIVERSITY,生命科学部,2014,JQ,5.998936562,
21457,宋晓艳,,宋晓艳,BEIJING UNIVERSITY OF TECHNOLOGY,工程与材料科学部,2014,JQ,7.709308333,
21456,孙聆东,,孙聆东,PEKING UNIVERSITY,化学科学部,2014,JQ,9.187071745,
21455,谭鸿,,谭鸿,SICHUAN UNIVERSITY,工程与材料科学部,2014,JQ,7.430114139,
21454,谭文峰,,谭文峰,HUAZHONG AGRICULTURAL UNIVERSITY,科技创新领军人才,2017,JQ,7.103322063,
21453,汤秋鸿,,汤秋鸿,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.54538975,
21452,陶建华,,陶建华,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,6.795705775,
21451,田煜,,田煜,TSINGHUA UNIVERSITY,工程与材料科学部,2014,JQ,7.757906208,
21450,王宏斌,,王宏斌,SUN YAT-SEN UNIVERSITY,科技创新领军人才,2017,JQ,6.688354714,
21449,王强斌,,王强斌,CHINESE ACADEMY OF SCIENCES,化学科学部,2014,JQ,7.772752716,
21448,王树涛,,王树涛,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,9.236592743,
21447,王心晨,,王心晨,FUZHOU UNIVERSITY,化学科学部,2014,JQ,9.827416116,
21446,王延轶,,王延轶,CHINESE ACADEMY OF SCIENCES,生命科学部,2014,JQ,6.964135612,
21445,王义平,,王义平,SHENZHEN UNIVERSITY,科技创新领军人才,2017,JQ,7.408530567,
21444,魏勋斌,,魏勋斌,SHANGHAI JIAO TONG UNIVERSITY,信息科学部,2014,JQ,5.135798437,
21443,魏宇杰,,魏宇杰,CHINESE ACADEMY OF SCIENCES,科技创新领军人才,2017,JQ,7.769800996,
21442,吴昌银,,吴昌银,HUAZHONG AGRICULTURAL UNIVERSITY,科技创新领军人才,2017,JQ,6.922643891,
21441,吴枫,,吴枫,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,信息科学部,2014,JQ,8.993799972,
21440,项鹏,,项鹏,SUN YAT-SEN UNIVERSITY,医学科学部,2014,JQ,5.602118821,
21439,肖化云,,肖化云,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,5.774551546,
21438,肖条军,,肖条军,NANJING UNIVERSITY,管理科学部,2014,JQ,6.618738984,0
21437,效存德,,效存德,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,5.509388337,
21436,谢庆国,,谢庆国,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,科技创新领军人才,2017,JQ,6.150602768,0
21435,谢欣,,谢欣,CHINESE ACADEMY OF SCIENCES,医学科学部,2014,JQ,6.618738984,
21434,忻向军,,忻向军,BEIJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,科技创新领军人才,2016,JQ,7.00488199,
21433,熊红凯,,熊红凯,SHANGHAI JIAO TONG UNIVERSITY,科技创新领军人才,2017,JQ,7.145984468,
21432,熊继军,,熊继军,NORTH UNIVERSITY OF CHINA,工程与材料科学部,2014,JQ,4.828313737,
21431,徐健,,徐健,CHINESE ACADEMY OF SCIENCES,生命科学部,2014,JQ,9.151969459,
21430,徐彦辉,,徐彦辉,FUDAN UNIVERSITY,科技创新领军人才,2017,JQ,8.034955025,
21429,许华平,,许华平,TSINGHUA UNIVERSITY,科技创新领军人才,2017,JQ,7.686162303,
21428,严锋,,严锋,SOOCHOW UNIVERSITY,化学科学部,2014,JQ,0,
21427,颜晓元,,颜晓元,CHINESE ACADEMY OF SCIENCES,地球科学部,2014,JQ,8.191186005,
21426,杨青,,杨青,DALIAN UNIVERSITY OF TECHNOLOGY,信息科学部,2018,JQ,4.634728988,
21425,杨文力,,杨文力,NORTHWEST UNIVERSITY,数理科学部,2014,JQ,6.82437367,
21424,杨振纲,,杨振纲,FUDAN UNIVERSITY,生命科学部,2014,JQ,6.837332815,
21423,叶宁,,叶宁,CHINESE ACADEMY OF SCIENCES,工程与材料科学部,2014,JQ,7.042286172,
21422,叶松,,叶松,CHINESE ACADEMY OF SCIENCES,化学科学部,2014,JQ,7.210079628,
21421,于春水,,于春水,TIANJIN MEDICAL UNIVERSITY,医学科学部,2014,JQ,6.320768294,
21420,张爱兵,,张爱兵,CAPITAL NORMAL UNIVERSITY,生命科学部,2014,JQ,0,
21419,张皓,,张皓,JILIN UNIVERSITY,工程与材料科学部,2014,JQ,9.026778046,
21418,张俊良,,张俊良,EAST CHINA NORMAL UNIVERSITY,化学科学部,2014,JQ,7.738488122,
21417,张礼知,,张礼知,CENTRAL CHINA NORMAL UNIVERSITY,科技创新领军人才,2017,JQ,10.04329297,
21416,张香平,,张香平,CHINESE ACADEMY OF SCIENCES,化学科学部,2014,JQ,8.124446856,
