Source,Target,Type,Id,Label,timeset,Weight,value
10081,10719,Undirected,20627,,,2,2
10120,10452,Undirected,20628,,,14,14
10935,20698,Undirected,20629,,,4,4
20967,21108,Undirected,20630,,,3,3
20681,60085,Undirected,20631,,,1,1
20695,20962,Undirected,20632,,,1,1
20086,20297,Undirected,20633,,,2,2
20175,20428,Undirected,20634,,,3,3
10827,11316,Undirected,20635,,,1,1
21650,40067,Undirected,20636,,,1,1
20350,21583,Undirected,20637,,,1,1
21521,40032,Undirected,20638,,,1,1
10251,10326,Undirected,20639,,,1,1
20912,21590,Undirected,20640,,,1,1
20209,20412,Undirected,20641,,,1,1
20050,20544,Undirected,20642,,,1,1
10684,20962,Undirected,20643,,,8,8
10292,20973,Undirected,20644,,,1,1
21291,30003,Undirected,20645,,,1,1
20914,30112,Undirected,20646,,,1,1
10061,20028,Undirected,20647,,,1,1
10609,20773,Undirected,20648,,,3,3
40089,60024,Undirected,20649,,,1,1
11216,30020,Undirected,20650,,,68,68
20328,21030,Undirected,20651,,,1,1
10324,10517,Undirected,20652,,,1,1
30009,30392,Undirected,20653,,,2,2
20685,20876,Undirected,20654,,,2,2
20195,20208,Undirected,20655,,,4,4
30281,60097,Undirected,20656,,,4,4
21418,30250,Undirected,20657,,,2,2
10957,20272,Undirected,20658,,,1,1
20328,21034,Undirected,20659,,,1,1
20596,21038,Undirected,20660,,,26,26
10409,20583,Undirected,20661,,,2,2
10547,21791,Undirected,20662,,,1,1
20121,21807,Undirected,20663,,,1,1
10181,60033,Undirected,20664,,,4,4
21807,40183,Undirected,20665,,,5,5
21258,30332,Undirected,20666,,,2,2
21079,60028,Undirected,20667,,,1,1
10185,40135,Undirected,20668,,,1,1
21250,21275,Undirected,20669,,,3,3
11159,20203,Undirected,20670,,,1,1
10028,40118,Undirected,20671,,,1,1
10738,40164,Undirected,20672,,,1,1
10008,21735,Undirected,20673,,,1,1
10481,40143,Undirected,20674,,,1,1
20410,20473,Undirected,20675,,,2,2
30039,30416,Undirected,20676,,,1,1
21811,60004,Undirected,20677,,,1,1
10149,21581,Undirected,20678,,,1,1
20232,21351,Undirected,20679,,,2,2
20031,50074,Undirected,20680,,,1,1
11106,20806,Undirected,20681,,,1,1
11223,21335,Undirected,20682,,,6,6
30287,60055,Undirected,20683,,,1,1
21507,40183,Undirected,20684,,,1,1
21566,21840,Undirected,20685,,,2,2
20665,21038,Undirected,20686,,,10,10
11316,20543,Undirected,20687,,,8,8
10429,10992,Undirected,20688,,,4,4
10528,40048,Undirected,20689,,,1,1
20622,40052,Undirected,20690,,,4,4
10194,20409,Undirected,20691,,,3,3
10090,20543,Undirected,20692,,,2,2
10087,10322,Undirected,20693,,,3,3
20497,30244,Undirected,20694,,,2,2
10752,11285,Undirected,20695,,,1,1
20334,21513,Undirected,20696,,,1,1
21007,40089,Undirected,20697,,,1,1
20824,20999,Undirected,20698,,,3,3
10072,21222,Undirected,20699,,,1,1
20745,40066,Undirected,20700,,,2,2
20030,40080,Undirected,20701,,,1,1
20306,21143,Undirected,20702,,,2,2
10656,20869,Undirected,20703,,,1,1
20447,40054,Undirected,20704,,,1,1
10130,21135,Undirected,20705,,,6,6
20111,40052,Undirected,20706,,,1,1
10704,21668,Undirected,20707,,,2,2
20425,20688,Undirected,20708,,,2,2
10256,21232,Undirected,20709,,,1,1
10179,30244,Undirected,20710,,,1,1
11251,20785,Undirected,20711,,,1,1
20674,20821,Undirected,20712,,,17,17
10701,20622,Undirected,20713,,,1,1
20051,20277,Undirected,20714,,,2,2
10594,20236,Undirected,20715,,,1,1
20283,20529,Undirected,20716,,,1,1
30244,40164,Undirected,20717,,,4,4
11130,40118,Undirected,20718,,,1,1
10817,40072,Undirected,20719,,,5,5
20544,40015,Undirected,20720,,,1,1
11029,21758,Undirected,20721,,,1,1
10715,20002,Undirected,20722,,,1,1
21257,40152,Undirected,20723,,,3,3
20806,40050,Undirected,20724,,,3,3
21729,30154,Undirected,20725,,,2,2
10249,21614,Undirected,20726,,,1,1
10325,20349,Undirected,20727,,,2,2
20190,20539,Undirected,20728,,,1,1
11365,20689,Undirected,20729,,,2,2
20049,20258,Undirected,20730,,,1,1
10964,11344,Undirected,20731,,,2,2
20237,20527,Undirected,20732,,,1,1
20433,20973,Undirected,20733,,,1,1
20993,21299,Undirected,20734,,,1,1
10594,10609,Undirected,20735,,,1,1
30164,60002,Undirected,20736,,,5,5
10603,60086,Undirected,20737,,,561,561
10603,60089,Undirected,20738,,,143,143
10239,40034,Undirected,20739,,,2,2
10178,10312,Undirected,20740,,,9,9
10484,40066,Undirected,20741,,,3,3
11115,20113,Undirected,20742,,,22,22
10178,21188,Undirected,20743,,,4,4
11337,20789,Undirected,20744,,,9,9
11191,60028,Undirected,20745,,,1,1
20727,21153,Undirected,20746,,,1,1
10110,21188,Undirected,20747,,,2,2
20356,21431,Undirected,20748,,,1,1
30368,40001,Undirected,20749,,,1,1
21809,40084,Undirected,20750,,,1,1
20722,20803,Undirected,20751,,,1,1
20425,21581,Undirected,20752,,,1,1
11211,40032,Undirected,20753,,,1,1
20467,21540,Undirected,20754,,,2,2
10675,10906,Undirected,20755,,,1,1
10788,21779,Undirected,20756,,,1,1
40087,60019,Undirected,20757,,,21,21
20006,20453,Undirected,20758,,,4,4
11311,20233,Undirected,20759,,,4,4
11238,20693,Undirected,20760,,,47,47
40002,40034,Undirected,20761,,,2,2
20106,20461,Undirected,20762,,,2,2
11007,30333,Undirected,20763,,,1,1
10896,20331,Undirected,20764,,,1,1
10707,30003,Undirected,20765,,,15,15
20727,21481,Undirected,20766,,,1,1
10360,20579,Undirected,20767,,,1,1
10048,10774,Undirected,20768,,,83,83
10264,20256,Undirected,20769,,,67,67
20134,21480,Undirected,20770,,,97,97
10453,40153,Undirected,20771,,,1,1
10012,11312,Undirected,20772,,,69,69
10624,30399,Undirected,20773,,,1,1
21335,40034,Undirected,20774,,,2,2
20891,21031,Undirected,20775,,,1,1
20428,40004,Undirected,20776,,,1,1
11284,20674,Undirected,20777,,,5,5
10112,60082,Undirected,20778,,,1,1
10789,10838,Undirected,20779,,,2,2
21274,30076,Undirected,20780,,,4,4
10036,40117,Undirected,20781,,,78,78
20104,40132,Undirected,20782,,,2,2
10527,20596,Undirected,20783,,,1,1
20985,40188,Undirected,20784,,,2,2
10039,20657,Undirected,20785,,,2,2
10644,21669,Undirected,20786,,,6,6
20355,21408,Undirected,20787,,,5,5
10912,20889,Undirected,20788,,,42,42
20564,21358,Undirected,20789,,,1,1
20187,21330,Undirected,20790,,,1,1
10438,60047,Undirected,20791,,,1,1
20066,60028,Undirected,20792,,,1,1
20084,30073,Undirected,20793,,,1,1
21665,30416,Undirected,20794,,,3,3
10090,40002,Undirected,20795,,,1,1
40183,50075,Undirected,20796,,,2,2
10958,20487,Undirected,20797,,,1,1
10405,20601,Undirected,20798,,,126,126
11283,40163,Undirected,20799,,,1,1
20755,40085,Undirected,20800,,,5,5
10745,20876,Undirected,20801,,,2,2
10596,20396,Undirected,20802,,,1,1
10678,21003,Undirected,20803,,,1,1
10190,20373,Undirected,20804,,,2,2
10616,10838,Undirected,20805,,,4,4
11204,20372,Undirected,20806,,,6,6
20769,20831,Undirected,20807,,,1,1
10513,21526,Undirected,20808,,,2,2
20777,21043,Undirected,20809,,,1,1
20227,21192,Undirected,20810,,,1,1
11109,20324,Undirected,20811,,,1,1
20906,40009,Undirected,20812,,,1,1
20197,20335,Undirected,20813,,,1,1
10927,20946,Undirected,20814,,,1,1
20426,60101,Undirected,20815,,,1,1
20724,40099,Undirected,20816,,,1,1
20891,21270,Undirected,20817,,,9,9
21091,40145,Undirected,20818,,,3,3
20859,40118,Undirected,20819,,,1,1
21583,40130,Undirected,20820,,,4,4
20583,90028,Undirected,20821,,,7,7
21695,40008,Undirected,20822,,,1,1
20203,21356,Undirected,20823,,,1,1
21095,40107,Undirected,20824,,,2,2
10571,20045,Undirected,20825,,,4,4
10595,20738,Undirected,20826,,,1,1
10063,10117,Undirected,20827,,,3,3
30244,30416,Undirected,20828,,,1,1
30244,30417,Undirected,20829,,,2,2
10153,21703,Undirected,20830,,,3,3
10386,20082,Undirected,20831,,,2,2
10832,30212,Undirected,20832,,,2,2
20016,20311,Undirected,20833,,,14,14
11339,20857,Undirected,20834,,,52,52
20059,21772,Undirected,20835,,,125,125
10731,50019,Undirected,20836,,,8,8
20324,21358,Undirected,20837,,,1,1
20299,20448,Undirected,20838,,,1,1
20273,20690,Undirected,20839,,,3,3
11313,21299,Undirected,20840,,,1,1
10124,11076,Undirected,20841,,,2,2
10107,11276,Undirected,20842,,,20,20
20399,21754,Undirected,20843,,,3,3
21552,60021,Undirected,20844,,,3,3
20473,40033,Undirected,20845,,,5,5
30248,30287,Undirected,20846,,,4,4
21238,40138,Undirected,20847,,,1,1
20646,30277,Undirected,20848,,,435,435
21772,30361,Undirected,20849,,,14,14
20033,20258,Undirected,20850,,,3,3
10463,21258,Undirected,20851,,,1,1
20165,21304,Undirected,20852,,,24,24
21636,21689,Undirected,20853,,,1,1
21255,90002,Undirected,20854,,,93,93
21708,21807,Undirected,20855,,,1,1
10548,30244,Undirected,20856,,,1,1
20572,40134,Undirected,20857,,,1,1
20768,21611,Undirected,20858,,,1,1
20864,40123,Undirected,20859,,,1,1
20430,20600,Undirected,20860,,,1,1
10485,40052,Undirected,20861,,,168,168
20147,21265,Undirected,20862,,,2,2
10620,20755,Undirected,20863,,,60,60
21546,40112,Undirected,20864,,,1,1
10535,20372,Undirected,20865,,,1,1
40052,60047,Undirected,20866,,,6,6
20471,40078,Undirected,20867,,,1,1
20175,50074,Undirected,20868,,,5,5
11181,21727,Undirected,20869,,,4,4
20042,40062,Undirected,20870,,,20,20
21685,30006,Undirected,20871,,,5,5
10737,21228,Undirected,20872,,,1,1
20066,40134,Undirected,20873,,,3,3
10391,11185,Undirected,20874,,,3,3
10485,21291,Undirected,20875,,,1,1
10122,40048,Undirected,20876,,,2,2
11239,40061,Undirected,20877,,,15,15
10153,60014,Undirected,20878,,,1,1
20552,20732,Undirected,20879,,,1,1
20487,21119,Undirected,20880,,,1,1
10267,21468,Undirected,20881,,,1,1
11008,30412,Undirected,20882,,,6,6
10557,40174,Undirected,20883,,,2,2
10273,20876,Undirected,20884,,,2,2
10699,11312,Undirected,20885,,,116,116
10699,11313,Undirected,20886,,,1,1
10869,11115,Undirected,20887,,,1,1
10755,21497,Undirected,20888,,,1,1
20225,21218,Undirected,20889,,,1,1
10623,30237,Undirected,20890,,,4,4
11007,21188,Undirected,20891,,,3,3
11067,20571,Undirected,20892,,,55,55
10085,20034,Undirected,20893,,,2,2
20552,21305,Undirected,20894,,,1,1
10738,11071,Undirected,20895,,,1,1
30356,40079,Undirected,20896,,,22,22
10273,20165,Undirected,20897,,,1,1
20157,30244,Undirected,20898,,,4,4
21230,40108,Undirected,20899,,,5,5
10122,21220,Undirected,20900,,,5,5
10502,11192,Undirected,20901,,,3,3
20570,60025,Undirected,20902,,,411,411
10544,30033,Undirected,20903,,,2,2
11161,21338,Undirected,20904,,,1,1
20509,21376,Undirected,20905,,,16,16
10463,10531,Undirected,20906,,,1,1
11361,60007,Undirected,20907,,,1,1
11400,21276,Undirected,20908,,,32,32
10090,21555,Undirected,20909,,,3,3
20632,40002,Undirected,20910,,,1,1
11324,20755,Undirected,20911,,,2,2
21514,50019,Undirected,20912,,,2,2
20614,40079,Undirected,20913,,,1,1
20017,20161,Undirected,20914,,,21,21
21015,60026,Undirected,20915,,,1,1
10316,20594,Undirected,20916,,,9,9
30232,30399,Undirected,20917,,,24,24
11246,20708,Undirected,20918,,,1,1
20767,21405,Undirected,20919,,,1,1
20005,20784,Undirected,20920,,,2,2
20119,20541,Undirected,20921,,,3,3
20272,21744,Undirected,20922,,,1,1
10903,11382,Undirected,20923,,,1,1
20917,30377,Undirected,20924,,,26,26
10983,21431,Undirected,20925,,,38,38
21641,40063,Undirected,20926,,,37,37
21335,21715,Undirected,20927,,,1,1
21430,21715,Undirected,20928,,,2,2
20167,21397,Undirected,20929,,,1,1
20736,40162,Undirected,20930,,,1,1
10953,20582,Undirected,20931,,,1,1
10380,10528,Undirected,20932,,,1,1
20783,21431,Undirected,20933,,,3,3
10778,40071,Undirected,20934,,,1,1
21080,60043,Undirected,20935,,,1,1
20352,21727,Undirected,20936,,,2,2
20303,30131,Undirected,20937,,,1,1
20976,21613,Undirected,20938,,,5,5
10493,30244,Undirected,20939,,,2,2
20213,40164,Undirected,20940,,,9,9
11232,20801,Undirected,20941,,,1,1
20175,30292,Undirected,20942,,,27,27
10129,21615,Undirected,20943,,,2,2
20234,21445,Undirected,20944,,,1,1
10402,10987,Undirected,20945,,,2,2
20418,21674,Undirected,20946,,,11,11
10681,10744,Undirected,20947,,,1,1
20564,21391,Undirected,20948,,,1,1
21240,60024,Undirected,20949,,,1,1
10690,20372,Undirected,20950,,,4,4
40189,60051,Undirected,20951,,,2,2
10734,20783,Undirected,20952,,,2,2
10208,10312,Undirected,20953,,,1,1
10789,10795,Undirected,20954,,,1,1
30244,60086,Undirected,20955,,,1,1
20568,21036,Undirected,20956,,,4,4
11145,21532,Undirected,20957,,,1,1
10704,21788,Undirected,20958,,,3,3
10950,20819,Undirected,20959,,,4,4
10329,11027,Undirected,20960,,,5,5
10122,10838,Undirected,20961,,,3,3
20434,21369,Undirected,20962,,,1,1
10436,21121,Undirected,20963,,,1,1
10534,20111,Undirected,20964,,,1,1
21246,30393,Undirected,20965,,,4,4
10528,40183,Undirected,20966,,,2,2
10757,21566,Undirected,20967,,,7,7
21230,21749,Undirected,20968,,,4,4
10528,21725,Undirected,20969,,,3,3
20928,30279,Undirected,20970,,,3,3
20819,20943,Undirected,20971,,,3,3
21844,30377,Undirected,20972,,,92,92
21844,30376,Undirected,20973,,,1,1
11027,21106,Undirected,20974,,,3,3
20396,21304,Undirected,20975,,,2,2
10503,40071,Undirected,20976,,,34,34
20931,30275,Undirected,20977,,,11,11
10503,40073,Undirected,20978,,,3,3
20516,30092,Undirected,20979,,,1,1
10757,20160,Undirected,20980,,,29,29
10235,20106,Undirected,20981,,,1,1
30257,40102,Undirected,20982,,,14,14
40067,50045,Undirected,20983,,,1,1
20649,60074,Undirected,20984,,,12,12
10132,11204,Undirected,20985,,,2,2
20006,60046,Undirected,20986,,,1,1
20168,20221,Undirected,20987,,,4,4
20867,20873,Undirected,20988,,,1,1
21340,40159,Undirected,20989,,,1,1
20372,40110,Undirected,20990,,,1,1
10179,20448,Undirected,20991,,,1,1
20066,30080,Undirected,20992,,,1,1
21267,21790,Undirected,20993,,,14,14
20128,20882,Undirected,20994,,,2,2
11344,40054,Undirected,20995,,,3,3
20310,40026,Undirected,20996,,,1,1
20372,20516,Undirected,20997,,,1,1
10791,50005,Undirected,20998,,,18,18
10016,11156,Undirected,20999,,,1,1
10483,21374,Undirected,21000,,,24,24
11193,20515,Undirected,21001,,,1,1
10795,11072,Undirected,21002,,,1,1
10484,40183,Undirected,21003,,,1,1
11135,30340,Undirected,21004,,,105,105
30109,40049,Undirected,21005,,,2,2
10757,20383,Undirected,21006,,,2,2
10013,20178,Undirected,21007,,,1,1
20678,21660,Undirected,21008,,,5,5
10736,30368,Undirected,21009,,,213,213
10112,30156,Undirected,21010,,,4,4
10217,20315,Undirected,21011,,,1,1
20203,21166,Undirected,21012,,,2,2
10166,20388,Undirected,21013,,,63,63
10608,20692,Undirected,21014,,,27,27
20139,20214,Undirected,21015,,,3,3
10930,20372,Undirected,21016,,,5,5
11181,20838,Undirected,21017,,,1,1
10166,21391,Undirected,21018,,,1,1
10392,40051,Undirected,21019,,,1,1
11309,21279,Undirected,21020,,,4,4
11183,20840,Undirected,21021,,,6,6
10594,20006,Undirected,21022,,,1,1
11248,20361,Undirected,21023,,,2,2
10120,20730,Undirected,21024,,,1,1
10872,30377,Undirected,21025,,,22,22
20409,20688,Undirected,21026,,,1,1
21030,21322,Undirected,21027,,,2,2
20514,21058,Undirected,21028,,,21,21
20426,40068,Undirected,21029,,,2,2
10756,40070,Undirected,21030,,,2,2
11274,21635,Undirected,21031,,,2,2
20553,40085,Undirected,21032,,,6,6
20519,21727,Undirected,21033,,,1,1
20776,21589,Undirected,21034,,,1,1
11244,20311,Undirected,21035,,,15,15
21603,21690,Undirected,21036,,,3,3
10788,60014,Undirected,21037,,,1,1
11083,90011,Undirected,21038,,,11,11
10137,20821,Undirected,21039,,,2,2
21526,40142,Undirected,21040,,,1,1
21122,40156,Undirected,21041,,,1,1
21786,60033,Undirected,21042,,,1,1
20298,21676,Undirected,21043,,,2,2
21692,40132,Undirected,21044,,,14,14
10422,21133,Undirected,21045,,,1,1
20059,20314,Undirected,21046,,,1,1
10178,10430,Undirected,21047,,,1,1
40134,40138,Undirected,21048,,,1,1
10669,40151,Undirected,21049,,,89,89
10596,21723,Undirected,21050,,,1,1
21200,21414,Undirected,21051,,,1,1
20372,40070,Undirected,21052,,,1,1
10251,20681,Undirected,21053,,,1,1
10295,40164,Undirected,21054,,,1,1
20091,20668,Undirected,21055,,,3,3
10178,21791,Undirected,21056,,,1,1
10132,20928,Undirected,21057,,,212,212
10255,21414,Undirected,21058,,,1,1
10361,20986,Undirected,21059,,,1,1
11007,20116,Undirected,21060,,,1,1
40081,60004,Undirected,21061,,,21,21
21156,21366,Undirected,21062,,,3,3
11312,21727,Undirected,21063,,,9,9
20387,20448,Undirected,21064,,,6,6
11067,20157,Undirected,21065,,,594,594
10968,20258,Undirected,21066,,,20,20
20487,21238,Undirected,21067,,,349,349
10699,20355,Undirected,21068,,,1,1
20051,21246,Undirected,21069,,,1,1
10122,20513,Undirected,21070,,,5,5
10757,60051,Undirected,21071,,,7,7
20374,21662,Undirected,21072,,,8,8
10734,11072,Undirected,21073,,,1,1
21727,60086,Undirected,21074,,,9,9
21036,21778,Undirected,21075,,,7,7
20197,30244,Undirected,21076,,,1,1
11408,20474,Undirected,21077,,,25,25
21545,40164,Undirected,21078,,,5,5
30197,30206,Undirected,21079,,,2,2
10251,40190,Undirected,21080,,,1,1
20526,20579,Undirected,21081,,,1,1
21206,40169,Undirected,21082,,,1,1
10259,40095,Undirected,21083,,,4,4
10995,21419,Undirected,21084,,,1,1
10014,40055,Undirected,21085,,,1,1
20042,20456,Undirected,21086,,,3,3
20131,40146,Undirected,21087,,,1,1
10100,10487,Undirected,21088,,,2,2
20095,20946,Undirected,21089,,,12,12
10319,20547,Undirected,21090,,,1,1
11377,30210,Undirected,21091,,,5,5
10767,21335,Undirected,21092,,,2,2
10795,20204,Undirected,21093,,,2,2
10303,20051,Undirected,21094,,,1,1
10776,40001,Undirected,21095,,,1,1
11337,11396,Undirected,21096,,,1,1
20478,40040,Undirected,21097,,,2,2
21287,21410,Undirected,21098,,,1,1
21106,40162,Undirected,21099,,,1,1
11072,40032,Undirected,21100,,,1,1
11316,21368,Undirected,21101,,,1,1
10016,10855,Undirected,21102,,,3,3
11072,40034,Undirected,21103,,,3,3
11311,60051,Undirected,21104,,,5,5
20876,30296,Undirected,21105,,,5,5
20684,30028,Undirected,21106,,,1,1
10024,10297,Undirected,21107,,,3,3
10153,10413,Undirected,21108,,,31,31
21323,30296,Undirected,21109,,,2,2
20656,20842,Undirected,21110,,,1,1
21083,21541,Undirected,21111,,,1,1
20873,30244,Undirected,21112,,,1,1
10094,10653,Undirected,21113,,,39,39
21786,40031,Undirected,21114,,,1,1
11139,20372,Undirected,21115,,,1,1
20929,21735,Undirected,21116,,,1,1
40161,60055,Undirected,21117,,,1,1
10360,40164,Undirected,21118,,,1,1
11072,20051,Undirected,21119,,,1,1
11173,40168,Undirected,21120,,,1,1
30101,40081,Undirected,21121,,,2,2
11052,11332,Undirected,21122,,,5,5
20509,30412,Undirected,21123,,,6,6
10222,60004,Undirected,21124,,,11,11
11007,21246,Undirected,21125,,,3,3
11308,20545,Undirected,21126,,,30,30
10933,11298,Undirected,21127,,,5,5
20303,21223,Undirected,21128,,,2,2
21169,21692,Undirected,21129,,,1,1
20718,30006,Undirected,21130,,,1,1
10098,20096,Undirected,21131,,,1,1
10856,11294,Undirected,21132,,,1,1
20058,21791,Undirected,21133,,,41,41
11355,21565,Undirected,21134,,,82,82
10537,50034,Undirected,21135,,,7,7
20223,21009,Undirected,21136,,,2,2
10738,20258,Undirected,21137,,,3,3
40059,60039,Undirected,21138,,,1,1
20306,40112,Undirected,21139,,,2,2
20551,60019,Undirected,21140,,,2,2
10221,10621,Undirected,21141,,,1,1
10900,20112,Undirected,21142,,,3,3
10862,21531,Undirected,21143,,,35,35
20353,20946,Undirected,21144,,,1,1
10779,20846,Undirected,21145,,,1,1
10690,20410,Undirected,21146,,,1,1
20160,30073,Undirected,21147,,,4,4
40164,50074,Undirected,21148,,,13,13
10930,60003,Undirected,21149,,,3,3
40016,60011,Undirected,21150,,,1,1
11313,21083,Undirected,21151,,,1,1
10469,20065,Undirected,21152,,,3,3
20963,21807,Undirected,21153,,,1,1
10762,21539,Undirected,21154,,,10,10
20694,21726,Undirected,21155,,,1,1
21266,40163,Undirected,21156,,,3,3
11127,21037,Undirected,21157,,,7,7
10653,20980,Undirected,21158,,,1,1
20217,21225,Undirected,21159,,,1,1
10396,10922,Undirected,21160,,,167,167
10164,30244,Undirected,21161,,,2,2
21159,30090,Undirected,21162,,,3,3
10553,21336,Undirected,21163,,,6,6
10738,40146,Undirected,21164,,,8,8
20139,21431,Undirected,21165,,,1,1
20013,40016,Undirected,21166,,,2,2
21304,21799,Undirected,21167,,,3,3
20808,40068,Undirected,21168,,,1,1
10565,20029,Undirected,21169,,,1,1
10882,20103,Undirected,21170,,,5,5
10239,10828,Undirected,21171,,,2,2
10225,20009,Undirected,21172,,,1,1
10130,40008,Undirected,21173,,,1,1
11196,21094,Undirected,21174,,,1,1
20210,21153,Undirected,21175,,,16,16
20331,20786,Undirected,21176,,,2,2
11246,20017,Undirected,21177,,,1,1
20030,60024,Undirected,21178,,,1,1
20095,20502,Undirected,21179,,,1,1
10016,10141,Undirected,21180,,,2,2
21323,40027,Undirected,21181,,,2,2
10936,21052,Undirected,21182,,,1,1
10930,40061,Undirected,21183,,,3,3
20058,40113,Undirected,21184,,,29,29
10860,20537,Undirected,21185,,,1,1
20240,21762,Undirected,21186,,,2,2
11013,60007,Undirected,21187,,,1,1
20210,20541,Undirected,21188,,,12,12
20459,20948,Undirected,21189,,,1,1
20410,21816,Undirected,21190,,,12,12
21544,40069,Undirected,21191,,,1,1
20398,90010,Undirected,21192,,,2,2
10261,10817,Undirected,21193,,,3,3
11242,20879,Undirected,21194,,,14,14
10153,11106,Undirected,21195,,,34,34
20002,20194,Undirected,21196,,,1,1
21416,40042,Undirected,21197,,,1,1
20131,20512,Undirected,21198,,,1,1
10061,20408,Undirected,21199,,,2,2
20828,40036,Undirected,21200,,,19,19
10179,20056,Undirected,21201,,,1,1
21323,40085,Undirected,21202,,,1,1
30244,40032,Undirected,21203,,,1,1
20416,21106,Undirected,21204,,,7,7
10355,10896,Undirected,21205,,,116,116
40183,60013,Undirected,21206,,,2,2
20416,40019,Undirected,21207,,,1,1
10313,20203,Undirected,21208,,,112,112
11052,20632,Undirected,21209,,,3,3
10563,30354,Undirected,21210,,,1,1
21174,21245,Undirected,21211,,,1,1
10392,20564,Undirected,21212,,,1,1
10251,20372,Undirected,21213,,,2,2
11371,20441,Undirected,21214,,,1,1
10629,21080,Undirected,21215,,,9,9
20096,20607,Undirected,21216,,,1,1
11015,11072,Undirected,21217,,,1,1
10178,21220,Undirected,21218,,,1,1
11146,21831,Undirected,21219,,,2,2
21447,30413,Undirected,21220,,,1,1
11125,11371,Undirected,21221,,,1,1
20066,21754,Undirected,21222,,,3,3
20632,21215,Undirected,21223,,,2,2
20124,20593,Undirected,21224,,,1,1
20219,21545,Undirected,21225,,,1,1
10246,21468,Undirected,21226,,,1,1
11145,20583,Undirected,21227,,,78,78
10430,60030,Undirected,21228,,,8,8
10122,60032,Undirected,21229,,,1,1
21163,21351,Undirected,21230,,,4,4
21744,21786,Undirected,21231,,,2,2
10708,90001,Undirected,21232,,,1,1
10159,10797,Undirected,21233,,,1,1
10051,11240,Undirected,21234,,,1,1
10795,21674,Undirected,21235,,,1,1
21071,30399,Undirected,21236,,,1,1
20140,20853,Undirected,21237,,,2,2
20917,30140,Undirected,21238,,,1,1
20936,21611,Undirected,21239,,,1,1
20764,21468,Undirected,21240,,,1,1
20916,30094,Undirected,21241,,,14,14
20090,21570,Undirected,21242,,,1,1
10311,10595,Undirected,21243,,,11,11
21239,40073,Undirected,21244,,,2,2
10236,20305,Undirected,21245,,,1,1
20930,21041,Undirected,21246,,,3,3
10291,40013,Undirected,21247,,,1,1
40022,40026,Undirected,21248,,,1,1
20776,40089,Undirected,21249,,,1,1
11135,20386,Undirected,21250,,,2,2
11311,21575,Undirected,21251,,,11,11
10532,10594,Undirected,21252,,,2,2
21655,30079,Undirected,21253,,,1,1
20614,21246,Undirected,21254,,,1,1
40191,50019,Undirected,21255,,,1,1
20543,20632,Undirected,21256,,,17,17
11038,60047,Undirected,21257,,,31,31
10555,20134,Undirected,21258,,,8,8
10399,20888,Undirected,21259,,,2,2
10957,11193,Undirected,21260,,,1,1
11353,60056,Undirected,21261,,,2,2
10016,30325,Undirected,21262,,,1,1
20084,30333,Undirected,21263,,,2,2
20177,21379,Undirected,21264,,,2,2
10601,21038,Undirected,21265,,,1,1
10244,10630,Undirected,21266,,,2,2
11235,20583,Undirected,21267,,,4,4
10251,10647,Undirected,21268,,,1,1
10167,21153,Undirected,21269,,,1,1
10964,11365,Undirected,21270,,,1,1
10124,20088,Undirected,21271,,,85,85
21099,30292,Undirected,21272,,,2,2
20808,40143,Undirected,21273,,,1,1
20509,60072,Undirected,21274,,,1,1
21080,21108,Undirected,21275,,,88,88
11061,20786,Undirected,21276,,,55,55
21223,90004,Undirected,21277,,,2,2
21145,40142,Undirected,21278,,,26,26
30326,40102,Undirected,21279,,,17,17
21715,40194,Undirected,21280,,,19,19
10438,40164,Undirected,21281,,,1,1
10506,21085,Undirected,21282,,,6,6
20899,21734,Undirected,21283,,,1,1
10789,20314,Undirected,21284,,,2,2
10882,11067,Undirected,21285,,,44,44
20539,20801,Undirected,21286,,,1,1
10132,20343,Undirected,21287,,,2,2
20237,20768,Undirected,21288,,,1,1
40102,40180,Undirected,21289,,,1,1
20397,50077,Undirected,21290,,,1,1
20391,20620,Undirected,21291,,,1,1
20725,40099,Undirected,21292,,,38,38
10414,20649,Undirected,21293,,,1,1
21233,40042,Undirected,21294,,,3,3
21557,30374,Undirected,21295,,,28,28
20339,20844,Undirected,21296,,,1,1
20112,20943,Undirected,21297,,,1,1
20906,21054,Undirected,21298,,,6,6
20540,30146,Undirected,21299,,,1,1
20415,20715,Undirected,21300,,,1,1
20799,60046,Undirected,21301,,,5,5
10863,60039,Undirected,21302,,,1,1
20275,40042,Undirected,21303,,,2,2
10092,21578,Undirected,21304,,,1,1
20828,21581,Undirected,21305,,,1,1
20832,21304,Undirected,21306,,,1,1
20876,40052,Undirected,21307,,,1,1
20691,40074,Undirected,21308,,,4,4
20876,40058,Undirected,21309,,,1,1
11008,40068,Undirected,21310,,,63,63
20579,40004,Undirected,21311,,,3,3
21099,21220,Undirected,21312,,,1,1
30244,40177,Undirected,21313,,,5,5
20397,21242,Undirected,21314,,,4,4
20634,21231,Undirected,21315,,,1,1
11405,20457,Undirected,21316,,,4,4
11038,20633,Undirected,21317,,,6,6
10297,40138,Undirected,21318,,,1,1
10190,21754,Undirected,21319,,,2,2
40111,40184,Undirected,21320,,,3,3
20106,21636,Undirected,21321,,,1,1
21262,21663,Undirected,21322,,,3,3
21732,40015,Undirected,21323,,,6,6
10244,30251,Undirected,21324,,,17,17
